LineId,Date,Time,Pid,Level,Component,EventId,timestamp,hour,content_length,template_length,level_encoded,component_encoded,event_encoded
493,081110,103801,19,INFO,dfs.FSDataset,E9,2008-11-10 10:38:01,10,105,40,0,4,13
494,081110,103812,9115,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:38:12,10,75,44,0,3,2
495,081110,103818,35,INFO,dfs.FSNamesystem,E6,2008-11-10 10:38:18,10,122,88,0,5,10
496,081110,103819,19,INFO,dfs.FSDataset,E9,2008-11-10 10:38:19,10,105,40,0,4,13
497,081110,103821,19,INFO,dfs.FSDataset,E9,2008-11-10 10:38:21,10,105,40,0,4,13
498,081110,103827,26,INFO,dfs.FSNamesystem,E6,2008-11-10 10:38:27,10,121,88,0,5,10
499,081110,103840,19,INFO,dfs.FSDataset,E9,2008-11-10 10:38:40,10,105,40,0,4,13
500,081110,103840,9117,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 10:38:40,10,64,49,0,3,1
501,081110,103850,32,INFO,dfs.FSNamesystem,E7,2008-11-10 10:38:50,10,130,55,0,5,11
502,081110,103922,19,INFO,dfs.FSDataset,E9,2008-11-10 10:39:22,10,105,40,0,4,13
503,081110,104018,9085,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 10:40:18,10,64,49,0,3,1
504,081110,104047,8882,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:40:47,10,76,44,0,3,2
505,081110,104224,34,INFO,dfs.FSNamesystem,E7,2008-11-10 10:42:24,10,131,55,0,5,11
506,081110,104231,8978,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 10:42:31,10,90,52,0,2,4
507,081110,104309,9091,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 10:43:09,10,93,52,0,2,4
508,081110,104321,28,INFO,dfs.FSNamesystem,E6,2008-11-10 10:43:21,10,120,88,0,5,10
509,081110,104357,9263,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 10:43:57,10,64,49,0,3,1
510,081110,104401,29,INFO,dfs.FSNamesystem,E6,2008-11-10 10:44:01,10,121,88,0,5,10
511,081110,104404,9034,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 10:44:04,10,95,52,0,2,4
512,081110,104407,9110,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 10:44:07,10,62,49,0,3,1
513,081110,104600,26,INFO,dfs.FSNamesystem,E7,2008-11-10 10:46:00,10,131,55,0,5,11
514,081110,104825,9232,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:48:25,10,75,44,0,3,2
515,081110,104834,9213,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 10:48:34,10,64,49,0,3,1
516,081110,104839,9163,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:48:39,10,75,44,0,3,2
517,081110,104847,32,INFO,dfs.FSNamesystem,E6,2008-11-10 10:48:47,10,122,88,0,5,10
518,081110,104914,33,INFO,dfs.FSNamesystem,E6,2008-11-10 10:49:14,10,122,88,0,5,10
519,081110,105000,19,INFO,dfs.FSDataset,E9,2008-11-10 10:50:00,10,107,40,0,4,13
520,081110,105149,9274,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 10:51:49,10,95,52,0,2,4
521,081110,105203,9267,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 10:52:03,10,62,49,0,3,1
522,081110,105219,28,INFO,dfs.FSNamesystem,E6,2008-11-10 10:52:19,10,122,88,0,5,10
523,081110,105252,9416,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 10:52:52,10,93,52,0,2,4
524,081110,105345,19,INFO,dfs.FSDataset,E9,2008-11-10 10:53:45,10,107,40,0,4,13
525,081110,105456,32,INFO,dfs.FSNamesystem,E6,2008-11-10 10:54:56,10,122,88,0,5,10
526,081110,105512,30,INFO,dfs.FSNamesystem,E7,2008-11-10 10:55:12,10,131,55,0,5,11
527,081110,105521,9428,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:55:21,10,76,44,0,3,2
528,081110,105553,9531,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 10:55:53,10,90,52,0,2,4
529,081110,105607,34,INFO,dfs.FSNamesystem,E6,2008-11-10 10:56:07,10,121,88,0,5,10
530,081110,105628,19,INFO,dfs.FSDataset,E9,2008-11-10 10:56:28,10,105,40,0,4,13
531,081110,105910,9510,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:59:10,10,76,44,0,3,2
532,081110,105927,9498,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 10:59:27,10,74,44,0,3,2
533,081110,110021,9609,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:00:21,11,75,44,0,3,2
534,081110,110036,9429,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:00:36,11,76,44,0,3,2
535,081110,110055,26,INFO,dfs.FSNamesystem,E6,2008-11-10 11:00:55,11,121,88,0,5,10
536,081110,110059,9428,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:00:59,11,76,44,0,3,2
537,081110,110101,29,INFO,dfs.FSNamesystem,E6,2008-11-10 11:01:01,11,122,88,0,5,10
538,081110,110155,9579,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:01:55,11,76,44,0,3,2
539,081110,110208,9551,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:02:08,11,75,44,0,3,2
540,081110,110324,8497,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:03:24,11,88,52,0,2,4
541,081110,110353,9313,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:03:53,11,63,49,0,3,1
542,081110,110627,31,INFO,dfs.FSNamesystem,E6,2008-11-10 11:06:27,11,123,88,0,5,10
543,081110,110827,9664,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:08:27,11,63,49,0,3,1
544,081110,110921,35,INFO,dfs.FSNamesystem,E7,2008-11-10 11:09:21,11,131,55,0,5,11
545,081110,110933,9676,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:09:33,11,95,52,0,2,4
546,081110,110942,9749,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:09:42,11,74,44,0,3,2
547,081110,111026,9675,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:10:26,11,94,52,0,2,4
548,081110,111043,26,INFO,dfs.FSNamesystem,E6,2008-11-10 11:10:43,11,122,88,0,5,10
549,081110,111043,30,INFO,dfs.FSNamesystem,E7,2008-11-10 11:10:43,11,130,55,0,5,11
550,081110,111229,9504,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:12:29,11,74,44,0,3,2
551,081110,111248,9723,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:12:48,11,63,49,0,3,1
552,081110,111308,9973,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:13:08,11,90,52,0,2,4
553,081110,111404,30,INFO,dfs.FSNamesystem,E7,2008-11-10 11:14:04,11,131,55,0,5,11
554,081110,111405,9848,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:14:05,11,76,44,0,3,2
555,081110,111409,28,INFO,dfs.FSNamesystem,E6,2008-11-10 11:14:09,11,121,88,0,5,10
556,081110,111415,30,INFO,dfs.FSNamesystem,E6,2008-11-10 11:14:15,11,120,88,0,5,10
557,081110,111547,33,INFO,dfs.FSNamesystem,E7,2008-11-10 11:15:47,11,130,55,0,5,11
558,081110,111638,10033,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:16:38,11,92,52,0,2,4
559,081110,111647,9920,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:16:47,11,64,49,0,3,1
560,081110,111650,26,INFO,dfs.FSNamesystem,E6,2008-11-10 11:16:50,11,122,88,0,5,10
561,081110,111732,9557,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:17:32,11,63,49,0,3,1
562,081110,111748,9582,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:17:48,11,92,52,0,2,4
563,081110,111807,29,INFO,dfs.FSNamesystem,E6,2008-11-10 11:18:07,11,121,88,0,5,10
564,081110,111826,9879,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:18:26,11,76,44,0,3,2
565,081110,111909,31,INFO,dfs.FSNamesystem,E6,2008-11-10 11:19:09,11,122,88,0,5,10
566,081110,111958,26,INFO,dfs.FSNamesystem,E6,2008-11-10 11:19:58,11,121,88,0,5,10
567,081110,112055,10002,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:20:55,11,91,52,0,2,4
568,081110,112152,9621,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:21:52,11,63,49,0,3,1
569,081110,112155,13,INFO,dfs.DataBlockScanner,E14,2008-11-10 11:21:55,11,49,34,0,0,5
570,081110,112234,9888,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:22:34,11,90,52,0,2,4
571,081110,112310,9858,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:23:10,11,94,52,0,2,4
572,081110,112324,9997,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:23:24,11,64,49,0,3,1
573,081110,112448,27,INFO,dfs.FSNamesystem,E6,2008-11-10 11:24:48,11,123,88,0,5,10
574,081110,112511,10021,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:25:11,11,76,44,0,3,2
575,081110,112516,10267,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:25:16,11,92,52,0,2,4
576,081110,112615,9713,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:26:15,11,95,52,0,2,4
577,081110,112629,10027,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:26:29,11,75,44,0,3,2
578,081110,112653,10042,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:26:53,11,74,44,0,3,2
579,081110,112716,9992,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:27:16,11,92,52,0,2,4
580,081110,112739,10109,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:27:39,11,76,44,0,3,2
581,081110,112744,28,INFO,dfs.FSNamesystem,E6,2008-11-10 11:27:44,11,121,88,0,5,10
582,081110,112807,35,INFO,dfs.FSNamesystem,E6,2008-11-10 11:28:07,11,120,88,0,5,10
583,081110,113017,10093,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:30:17,11,93,52,0,2,4
584,081110,113407,10381,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:34:07,11,74,44,0,3,2
585,081110,113636,19,INFO,dfs.FSDataset,E9,2008-11-10 11:36:36,11,107,40,0,4,13
586,081110,113919,10209,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:39:19,11,75,44,0,3,2
587,081110,113952,10299,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:39:52,11,75,44,0,3,2
588,081110,113955,10279,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:39:55,11,92,52,0,2,4
589,081110,114005,10102,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:40:05,11,63,49,0,3,1
590,081110,114019,10028,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:40:19,11,64,49,0,3,1
591,081110,114020,10232,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:40:20,11,94,52,0,2,4
592,081110,114119,34,INFO,dfs.FSNamesystem,E6,2008-11-10 11:41:19,11,122,88,0,5,10
593,081110,114144,10436,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:41:44,11,76,44,0,3,2
594,081110,114231,10363,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:42:31,11,89,52,0,2,4
595,081110,114309,29,INFO,dfs.FSNamesystem,E7,2008-11-10 11:43:09,11,134,55,0,5,11
596,081110,114315,10226,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:43:15,11,76,44,0,3,2
597,081110,114319,33,INFO,dfs.FSNamesystem,E6,2008-11-10 11:43:19,11,122,88,0,5,10
598,081110,114347,35,INFO,dfs.FSNamesystem,E6,2008-11-10 11:43:47,11,121,88,0,5,10
599,081110,114354,10356,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:43:54,11,90,52,0,2,4
600,081110,114357,10454,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:43:57,11,93,52,0,2,4
601,081110,114449,10421,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:44:49,11,93,52,0,2,4
602,081110,114454,30,INFO,dfs.FSNamesystem,E7,2008-11-10 11:44:54,11,135,55,0,5,11
603,081110,114504,10561,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:45:04,11,91,52,0,2,4
604,081110,114637,10468,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:46:37,11,64,49,0,3,1
605,081110,114717,10303,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:47:17,11,64,49,0,3,1
606,081110,114724,10433,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:47:24,11,90,52,0,2,4
607,081110,114738,10395,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:47:38,11,94,52,0,2,4
608,081110,115017,31,INFO,dfs.FSNamesystem,E6,2008-11-10 11:50:17,11,122,88,0,5,10
609,081110,115202,10582,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:52:02,11,93,52,0,2,4
610,081110,115204,10569,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:52:04,11,90,52,0,2,4
611,081110,115226,10579,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:52:26,11,92,52,0,2,4
612,081110,115408,10446,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:54:08,11,93,52,0,2,4
613,081110,115526,10492,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 11:55:26,11,90,52,0,2,4
614,081110,115614,28,INFO,dfs.FSNamesystem,E6,2008-11-10 11:56:14,11,122,88,0,5,10
615,081110,115700,10671,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:57:00,11,64,49,0,3,1
616,081110,115734,10668,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:57:34,11,76,44,0,3,2
617,081110,115737,27,INFO,dfs.FSNamesystem,E6,2008-11-10 11:57:37,11,120,88,0,5,10
618,081110,115742,10672,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 11:57:42,11,63,49,0,3,1
619,081110,115804,32,INFO,dfs.FSNamesystem,E6,2008-11-10 11:58:04,11,121,88,0,5,10
620,081110,115934,10597,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 11:59:34,11,73,44,0,3,2
621,081110,120103,10778,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:01:03,12,64,49,0,3,1
622,081110,120139,10638,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:01:39,12,63,49,0,3,1
623,081110,120233,27,INFO,dfs.FSNamesystem,E6,2008-11-10 12:02:33,12,122,88,0,5,10
624,081110,120246,10414,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:02:46,12,63,49,0,3,1
625,081110,120247,10427,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:02:47,12,92,52,0,2,4
626,081110,120247,10525,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:02:47,12,74,44,0,3,2
627,081110,120410,35,INFO,dfs.FSNamesystem,E7,2008-11-10 12:04:10,12,134,55,0,5,11
628,081110,120429,29,INFO,dfs.FSNamesystem,E6,2008-11-10 12:04:29,12,122,88,0,5,10
629,081110,120516,31,INFO,dfs.FSNamesystem,E6,2008-11-10 12:05:16,12,121,88,0,5,10
630,081110,120524,26,INFO,dfs.FSNamesystem,E6,2008-11-10 12:05:24,12,123,88,0,5,10
631,081110,120621,32,INFO,dfs.FSNamesystem,E7,2008-11-10 12:06:21,12,134,55,0,5,11
632,081110,120718,34,INFO,dfs.FSNamesystem,E6,2008-11-10 12:07:18,12,123,88,0,5,10
633,081110,120807,10546,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:08:07,12,75,44,0,3,2
634,081110,120857,29,INFO,dfs.FSNamesystem,E6,2008-11-10 12:08:57,12,122,88,0,5,10
635,081110,120931,10872,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:09:31,12,94,52,0,2,4
636,081110,121045,10833,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:10:45,12,93,52,0,2,4
637,081110,121136,10865,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:11:36,12,90,52,0,2,4
638,081110,121153,10880,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:11:53,12,75,44,0,3,2
639,081110,121156,11034,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:11:56,12,93,52,0,2,4
640,081110,121202,11005,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:12:02,12,63,49,0,3,1
641,081110,121248,10737,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:12:48,12,93,52,0,2,4
642,081110,121402,10935,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:14:02,12,64,49,0,3,1
643,081110,121647,30,INFO,dfs.FSNamesystem,E6,2008-11-10 12:16:47,12,120,88,0,5,10
644,081110,121711,11025,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:17:11,12,64,49,0,3,1
645,081110,121758,10889,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:17:58,12,76,44,0,3,2
646,081110,121758,13,INFO,dfs.DataBlockScanner,E14,2008-11-10 12:17:58,12,50,34,0,0,5
647,081110,121943,29,INFO,dfs.FSNamesystem,E7,2008-11-10 12:19:43,12,135,55,0,5,11
648,081110,121951,30,INFO,dfs.FSNamesystem,E6,2008-11-10 12:19:51,12,119,88,0,5,10
649,081110,122121,10760,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:21:21,12,95,52,0,2,4
650,081110,122207,11264,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:22:07,12,73,44,0,3,2
651,081110,122210,11081,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:22:10,12,94,52,0,2,4
652,081110,122309,11240,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:23:09,12,76,44,0,3,2
653,081110,122314,29,INFO,dfs.FSNamesystem,E6,2008-11-10 12:23:14,12,121,88,0,5,10
654,081110,122407,11042,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:24:07,12,73,44,0,3,2
655,081110,122444,30,INFO,dfs.FSNamesystem,E6,2008-11-10 12:24:44,12,122,88,0,5,10
656,081110,122607,11193,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:26:07,12,75,44,0,3,2
657,081110,122609,26,INFO,dfs.FSNamesystem,E6,2008-11-10 12:26:09,12,122,88,0,5,10
658,081110,122630,10903,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:26:30,12,88,52,0,2,4
659,081110,122648,11281,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:26:48,12,95,52,0,2,4
660,081110,122702,11168,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:27:02,12,94,52,0,2,4
661,081110,122717,27,INFO,dfs.FSNamesystem,E6,2008-11-10 12:27:17,12,121,88,0,5,10
662,081110,122719,11316,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:27:19,12,94,52,0,2,4
663,081110,123008,11210,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:30:08,12,64,49,0,3,1
664,081110,123012,10997,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:30:12,12,95,52,0,2,4
665,081110,123040,26,INFO,dfs.FSNamesystem,E6,2008-11-10 12:30:40,12,123,88,0,5,10
666,081110,123114,33,INFO,dfs.FSNamesystem,E6,2008-11-10 12:31:14,12,122,88,0,5,10
667,081110,123132,11170,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:31:32,12,75,44,0,3,2
668,081110,123237,30,INFO,dfs.FSNamesystem,E6,2008-11-10 12:32:37,12,122,88,0,5,10
669,081110,123252,11126,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:32:52,12,77,44,0,3,2
670,081110,123252,11243,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:32:52,12,77,44,0,3,2
671,081110,123309,29,INFO,dfs.FSNamesystem,E6,2008-11-10 12:33:09,12,121,88,0,5,10
672,081110,123401,10856,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 12:34:01,12,75,44,0,3,2
673,081110,123453,27,INFO,dfs.FSNamesystem,E6,2008-11-10 12:34:53,12,120,88,0,5,10
674,081110,123517,11398,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:35:17,12,63,49,0,3,1
675,081110,123541,11406,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:35:41,12,64,49,0,3,1
676,081110,123543,11010,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:35:43,12,63,49,0,3,1
677,081110,123726,30,INFO,dfs.FSNamesystem,E7,2008-11-10 12:37:26,12,134,55,0,5,11
678,081110,123810,11328,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 12:38:10,12,92,52,0,2,4
679,081110,123827,11309,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 12:38:27,12,64,49,0,3,1
680,081110,124158,11529,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 12:41:58,12,72,36,0,2,0
681,081110,124159,11369,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 12:41:59,12,88,52,1,2,7
682,081110,124817,11533,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 12:48:17,12,90,52,1,2,7
683,081110,125138,11558,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 12:51:38,12,90,52,1,2,7
684,081110,125914,11536,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 12:59:14,12,88,52,1,2,7
685,081110,125920,11517,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 12:59:20,12,90,52,1,2,7
686,081110,130315,11823,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:03:15,13,90,52,1,2,7
687,081110,130558,11608,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 13:05:58,13,73,36,0,2,0
688,081110,131041,11754,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:10:41,13,88,52,1,2,7
689,081110,131128,11976,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 13:11:28,13,74,36,0,2,0
690,081110,131233,11867,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:12:33,13,91,52,1,2,7
691,081110,131806,11757,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:18:06,13,91,52,1,2,7
692,081110,131950,11797,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:19:50,13,87,52,1,2,7
693,081110,132523,11832,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:25:23,13,89,52,1,2,7
694,081110,133337,11768,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 13:33:37,13,73,36,0,2,0
695,081110,133657,11701,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:36:57,13,92,52,1,2,7
696,081110,133823,11970,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 13:38:23,13,76,36,0,2,0
697,081110,133946,11947,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:39:46,13,90,52,1,2,7
698,081110,135429,12030,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:54:29,13,89,52,1,2,7
699,081110,135645,13,INFO,dfs.DataBlockScanner,E14,2008-11-10 13:56:45,13,51,34,0,0,5
700,081110,135653,12034,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:56:53,13,90,52,1,2,7
701,081110,135803,12201,INFO,dfs.DataNode$DataXceiver,E1,2008-11-10 13:58:03,13,74,36,0,2,0
702,081110,135806,12060,WARN,dfs.DataNode$DataXceiver,E3,2008-11-10 13:58:06,13,92,52,1,2,7
703,081110,142841,28,INFO,dfs.FSNamesystem,E7,2008-11-10 14:28:41,14,134,55,0,5,11
704,081110,143222,12360,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:32:22,14,92,52,0,2,4
705,081110,143232,12469,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 14:32:32,14,63,49,0,3,1
706,081110,143318,12458,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 14:33:18,14,64,49,0,3,1
707,081110,143336,30,INFO,dfs.FSNamesystem,E7,2008-11-10 14:33:36,14,136,55,0,5,11
708,081110,143353,12141,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:33:53,14,94,52,0,2,4
709,081110,143430,34,INFO,dfs.FSNamesystem,E6,2008-11-10 14:34:30,14,119,88,0,5,10
710,081110,143551,12299,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:35:51,14,93,52,0,2,4
711,081110,143554,12294,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 14:35:54,14,75,44,0,3,2
712,081110,143613,12543,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:36:13,14,91,52,0,2,4
713,081110,143651,12577,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:36:51,14,92,52,0,2,4
714,081110,143725,12558,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 14:37:25,14,63,49,0,3,1
715,081110,143736,12448,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:37:36,14,95,52,0,2,4
716,081110,143920,12287,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:39:20,14,93,52,0,2,4
717,081110,143945,12653,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 14:39:45,14,74,44,0,3,2
718,081110,144004,12354,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:40:04,14,92,52,0,2,4
719,081110,144024,32,INFO,dfs.FSNamesystem,E6,2008-11-10 14:40:24,14,121,88,0,5,10
720,081110,144035,12577,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 14:40:35,14,62,49,0,3,1
721,081110,144100,31,INFO,dfs.FSNamesystem,E6,2008-11-10 14:41:00,14,122,88,0,5,10
722,081110,144201,12384,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 14:42:01,14,74,44,0,3,2
723,081110,144220,28,INFO,dfs.FSNamesystem,E6,2008-11-10 14:42:20,14,122,88,0,5,10
724,081110,144309,12287,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 14:43:09,14,77,44,0,3,2
725,081110,144404,12709,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:44:04,14,91,52,0,2,4
726,081110,144509,12519,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:45:09,14,95,52,0,2,4
727,081110,144546,29,INFO,dfs.FSNamesystem,E6,2008-11-10 14:45:46,14,120,88,0,5,10
728,081110,144547,12473,INFO,dfs.DataNode$PacketResponder,E10,2008-11-10 14:45:47,14,63,49,0,3,1
729,081110,144643,12257,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 14:46:43,14,77,44,0,3,2
730,081110,144735,12785,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:47:35,14,93,52,0,2,4
731,081110,144750,12364,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:47:50,14,92,52,0,2,4
732,081110,144848,31,INFO,dfs.FSNamesystem,E6,2008-11-10 14:48:48,14,122,88,0,5,10
733,081110,144947,12810,INFO,dfs.DataNode$DataXceiver,E13,2008-11-10 14:49:47,14,91,52,0,2,4
734,081110,145021,12676,INFO,dfs.DataNode$PacketResponder,E11,2008-11-10 14:50:21,14,75,44,0,3,2
735,081110,145037,35,INFO,dfs.FSNamesystem,E7,2008-11-10 14:50:37,14,136,55,0,5,11
